y,x
816,369
603,374
748,1452
128,1601
13,1435
1054,649
1029,337
979,1347
1017,545
726,505
333,1350
289,1065
996,1195
321,1858
50,996
992,1080
158,1042
1073,1628
1018,1550
135,1730
501,1840
172,1637
817,1508
954,1362
478,567
186,701
892,988
575,267
460,681
951,1406
1047,546
171,10
302,1888
900,1638
681,231
136,1236
614,582
340,974
1031,747
576,41
684,348
1047,718
341,1580
1070,1551
564,575
507,200
750,913
208,1342
1058,1506
153,1180
516,1307
119,1696
121,1683
822,586
210,573
608,1032
669,1593
896,815
1075,59
574,1901
13,219
119,1186
882,556
71,532
438,987
270,392
803,1119
463,370
1072,429
164,667
859,1155
177,1379
386,435
687,1550
579,262
493,1386
911,1193
235,1192
421,1730
230,1339
64,101
113,1345
1018,1732
509,654
142,233
963,1889
791,1354
197,245
149,403
851,1308
578,1803
758,1101
535,224
979,765
771,1412
142,1267
680,439
328,52
68,66
1023,851
149,1023
232,306
122,528
512,1028
616,199
346,1732
766,1104
527,819
608,1586
76,82
415,1913
338,883
215,1647
867,1687
1078,369
608,1685
611,1107
1028,1083
772,1846
622,474
851,1253
309,1579
253,338
1073,1107
368,694
53,1243
77,1819
705,372
837,1462
798,1422
277,402
549,451
648,1894
642,242
756,899
183,1318
235,1682
1047,906
504,1707
49,731
347,1694
827,1204
589,1692
714,1177
192,1868
644,1432
147,1385
529,522
735,195
541,80
637,1224
86,572
50,619
467,594
461,564
826,418
526,1751
801,1239
563,1076
964,1912
476,539
305,1890
268,398
168,1378
847,208
642,362
1052,1217
684,809
89,1598
92,595
816,1616
738,1337
979,106
21,1486
709,787
835,198
41,1483
75,1344
215,1876
482,1799
267,896
684,860
148,665
3,964
910,1643
637,355
624,1575
1007,884
279,1285
704,1251
629,88
164,1800
153,1547
907,1663
433,1407
665,881
243,221
755,1088
698,2
216,610
884,883
451,334
363,235
272,908
177,1519
695,85
57,777
1053,1745
195,1025
1076,1452
938,1714
327,1785
54,466
586,390
784,855
762,1884
409,645
82,928
650,1194
157,1908
243,709
1025,1786
188,1241
298,48
992,780
218,297
479,789
844,137
155,848
959,651
868,893
830,27
346,1679
994,1429
221,143
973,1453
809,36
428,1738
38,84
84,1612
620,1002
545,1826
1025,1293
683,348
997,966
414,439
935,1515
711,959
699,498
79,282
14,410
47,494
457,500
271,920
934,1416
613,1914
383,741
284,1666
961,1167
84,959
904,1138
568,100
560,1853
326,1412
766,1407
852,1009
271,1768
870,894
484,1225
190,1269
1054,1669
361,451
643,1894
395,157
464,518
727,434
372,464
115,513
164,71
1070,1710
299,1113
383,1110
376,1466
71,449
655,1342
761,1657
735,948
452,12
145,37
726,1888
833,1350
146,586
467,47
303,782
558,1232
841,24
472,450
94,1624
661,1480
958,625
853,436
663,1876
848,544
1075,1580
580,384
305,1090
524,1691
598,1033
1,986
162,869
354,243
471,390
1064,395
952,1142
817,1014
848,1545
376,414
205,1305
408,1229
393,982
212,520
549,323
936,740
144,209
966,231
88,1131
450,85
461,1800
1004,1640
125,107
83,312
46,557
658,1826
916,606
756,1474
866,1521
421,1736
610,586
745,1485
1027,943
11,1079
149,411
443,391
94,1691
264,1440
299,326
193,799
283,1888
457,409
24,1373
607,1425
214,335
763,1279
397,869
659,755
487,1193
283,738
640,1611
790,521
967,1395
957,341
153,399
884,1860
260,1817
918,1163
126,224
128,1186
151,382
865,1380
788,1457
496,630
253,1377
463,743
88,1829
460,1737
866,1635
265,1310
72,23
800,1234
906,1487
485,1140
176,196
305,1746
172,1657
715,1360
342,1215
575,1451
192,1107
278,1854
618,476
900,356
911,1914
293,528
298,1581
171,601
1058,727
63,1890
250,521
494,1722
114,573
116,1227
651,766
201,628
38,523
1071,650
322,1797
1011,745
839,563
899,1447
27,646
951,278
591,1727
193,141
162,1888
17,1429
913,121
965,581
804,1002
1078,1031
572,1248
613,1796
48,1689
156,623
23,1122
321,834
1002,1840
373,966
415,1092
190,376
697,1518
82,894
711,207
320,772
259,209
1074,1351
881,1365
980,1875
797,137
365,1771
104,534
1067,1419
874,1152
80,981
735,1033
326,1869
742,1830
44,996
1077,1829
208,315
867,878
226,1746
911,582
1016,1655
197,1803
40,182
258,337
217,1408
938,721
674,1562
709,687
928,1484
801,1640
44,1691
807,246
183,76
943,893
856,1040
383,1242
928,1637
638,1701
900,587
777,1586
92,959
901,1419
1003,982
644,1330
669,1342
961,632
1060,831
146,1518
195,1774
631,1327
562,1634
125,891
598,536
116,428
629,1728
51,1418
914,1872
144,1592
1077,1824
335,1721
337,1401
721,958
513,55
941,148
66,952
767,472
741,1713
910,972
785,876
420,873
603,1094
524,1271
56,1312
393,896
590,1248
541,1079
554,722
352,718
879,948
546,1604
371,434
183,859
739,1200
192,1080
565,1781
153,572
712,1567
694,95
294,1692
126,1221
1042,1141
56,1556
560,478
637,1539
617,1638
272,175
962,1610
826,1289
434,1525
1005,1272
179,1821
974,1771
225,1111
645,1614
949,167
595,416
335,1186
925,1664
461,143
122,1870
181,1378
702,1543
35,346
161,326
833,372
417,39
645,1348
662,1141
714,1884
414,297
545,1813
50,947
41,535
699,880
370,1848
22,977
1041,1263
725,682
733,590
477,399
759,1734
225,1167
511,1764
625,845
107,366
434,308
112,1548
639,1812
611,182
732,698
424,832
987,616
1058,371
364,1219
425,1878
962,1220
84,496
864,1145
118,1860
626,1422
640,177
701,1879
629,1128
427,801
733,1399
113,693
560,742
555,888
617,1563
529,1535
1070,182
186,1738
729,1294
613,585
1015,744
1042,622
536,294
824,1094
612,1734
131,951
268,1167
584,689
315,317
109,671
703,1685
971,1739
972,1464
499,1392
43,849
196,1370
289,228
78,678
175,1878
331,641
330,1542
847,1710
554,742
32,1726
754,519
902,1633
831,1036
54,352
903,1648
389,4
285,310
1046,645
876,1700
57,673
21,1426
1078,1675
412,724
334,789
549,569
268,701
1053,1462
249,1088
770,444
159,499
397,1417
973,1597
170,449
740,1826
866,1865
854,359
814,335
849,120
745,620
972,1372
453,1166
208,1885
218,1677
971,645
506,15
244,362
966,1123
600,1290
265,1711
250,792
23,596
483,292
510,688
390,744
667,1064
793,1122
288,1162
494,1812
734,378
1074,266
497,631
845,150
821,968
275,472
972,1197
332,1607
214,1523
888,1714
185,186
85,538
566,547
313,419
624,1803
11,1638
198,1250
590,101
372,1911
946,275
372,816
844,1084
109,1159
629,1784
452,797
125,398
439,1434
658,1810
10,277
775,1601
133,1281
122,1228
176,1045
612,41
716,1676
381,1631
289,867
455,804
135,878
109,1916
793,1871
316,1210
618,1906
558,1324
1051,1888
922,1806
317,1454
807,503
187,369
571,1270
529,386
626,390
691,224
733,1899
852,1331
320,1003
888,1767
150,1496
661,647
608,822
846,350
308,1797
862,1461
571,1180
1073,1472
466,919
165,234
247,1100
964,970
447,447
922,1554
379,964
578,606
479,1263
711,353
82,240
918,1236
60,1526
780,826
557,1459
217,1901
626,953
912,756
29,1898
1054,330
1017,757
120,1719
679,383
398,593
85,1486
891,467
793,904
109,1068
842,947
27,725
965,701
658,893
588,1889
942,1457
682,1293
931,1590
821,1081
137,1380
181,387
302,1548
1078,370
995,1611
79,1211
961,1038
583,1427
674,768
1024,76
88,1377
59,95
418,1209
742,584
636,862
432,42
988,873
774,1467
84,373
764,95
421,550
157,1555
897,11
520,1043
779,1474
1071,1125
906,1130
926,575
995,941
558,1805
962,1470
690,1146
625,1815
560,1603
740,1104
538,1170
300,1440
941,1441
413,1500
426,28
30,1403
777,1366
180,1817
38,1544
503,1246
380,1903
1056,1313
447,902
553,168
690,501
89,842
966,1469
920,665
1006,1415
121,1188
1012,632
52,803
1068,1821
245,17
270,1467
978,67
388,911
575,966
857,385
603,463
913,1351
254,1313
97,1331
388,1691
539,1665
1020,1622
175,1302
276,729
450,558
647,1168
455,1048
663,568
829,1906
570,1475
540,368
456,1209
83,1397
420,933
252,1868
992,1871
189,885
486,545
209,1180
712,228
554,1575
1072,1300
267,1458
1063,843
654,893
85,1608
730,1020
170,969
1012,106
689,1569
986,1160
558,1292
797,1411
497,1019
909,871
589,1724
791,1566
1065,704
471,957
227,473
1047,843
313,1552
602,997
774,638
328,1830
825,1871
270,286
580,1037
825,1863
463,327
469,1225
179,1232
49,695
204,1713
578,1504
831,1885
712,194
912,1409
749,1375
712,1885
555,6
890,925
88,1
660,233
452,509
722,233
145,662
823,1532
870,224
389,930
1059,1365
990,692
708,62
290,130
569,1773
551,1509
490,971
320,1783
553,906
443,209
453,1821
1076,476
964,1372
449,791
330,1843
998,1629
437,1684
300,1716
857,638
631,1095
444,1527
230,0
278,1453
551,717
761,1332
97,1725
370,485
175,611
563,708
13,1854
390,723
420,1455
219,1698
16,1381
144,1011
466,1473
573,753
639,76
137,1367
322,263
229,419
881,104
617,1611
830,553
805,1415
69,1884
377,938
688,77
75,795
187,377
102,1494
601,1275
169,1617
433,1523
366,43
842,369
955,1730
538,236
461,1205
41,31
830,1011
447,285
715,1700
891,429
379,1450
1035,174
207,1165
250,1177
425,781
607,335
556,1179
201,35
108,1623
115,95
637,1609
828,1140
334,746
948,267
587,790
595,1734
794,1101
631,1212
24,344
616,158
100,631
476,1181
733,764
356,1277
336,1014
479,648
661,1274
34,1746
694,395
25,573
674,1324
612,1090
73,1300
204,1879
838,198
867,184
777,585
720,1535
339,405
36,959
385,630
931,412
219,1872
890,1077
49,637
926,1901
811,309
964,580
865,1827
629,915
731,1524
118,1793
679,148
26,546
477,1723
674,1113
1043,964
851,235
746,1089
717,924
748,595
175,1081
805,549
583,1066
356,1346
783,1847
1012,1336
521,65
749,1654
287,599
29,1217
914,1731
468,1159
140,876
1053,479
685,542
911,829
189,1321
756,1549
1020,1515
490,599
709,1699
732,747
59,218
535,130
641,253
19,214
750,958
643,1429
928,655
413,1443
303,1392
908,1598
1055,417
588,557
754,1698
636,384
1069,1053
240,1418
39,493
570,1105
786,96
313,1617
581,1345
1043,1100
494,1265
906,1299
275,1399
368,616
217,1644
221,52
205,217
580,870
635,1640
10,526
777,445
967,1857
1015,1254
127,200
770,236
826,1458
1024,1441
960,657
631,567
36,193
894,1337
274,1516
273,779
543,166
855,1130
654,1189
453,633
457,665
328,1262
837,728
118,1549
896,1671
76,1659
869,490
349,669
7,1180
800,1070
1079,583
595,1329
11,1142
463,1128
197,1665
931,1522
736,1797
67,140
1013,360
171,1032
713,1750
242,1378
585,1513
568,422
365,1508
986,1490
71,1257
261,1217
344,1676
830,1918
312,800
644,1255
573,525
312,1148
92,112
284,1426
1074,85
422,1676
88,1094
382,1679
697,1487
693,1368
293,353
650,1003
398,153
555,1185
995,1313
238,145
191,1873
801,1624
868,28
980,259
258,1915
1041,1050
314,1778
969,1780
576,1102
141,1834
77,147
468,411
928,1048
1025,273
416,28
97,366
217,65
160,1760
605,1902
205,1027
0,1236
741,369
198,1889
433,1267
96,1659
227,612
702,806
640,852
472,1376
531,959
356,1261
1012,183
431,213
850,597
275,388
487,1776
933,580
878,1829
307,903
567,966
775,1012
569,67
139,825
493,1615
269,362
890,222
275,1336
969,751
170,1131
42,1099
14,1795
380,1248
924,1489
40,966
447,1110
470,749
841,1367
623,1163
714,1054
365,1815
440,719
981,1033
76,1051
526,323
684,1087
860,850
92,1402
479,1130
94,1861
1005,1910
350,1080
447,1359
855,807
642,790
303,1225
300,1857
771,953
81,653
361,1240
745,29
280,1311
245,1207
1018,1447
1068,434
139,1112
975,1090
222,325
563,1660
754,1565
531,1865
962,1515
953,1289
419,1380
966,942
597,1676
769,1790
144,1514
839,1087
273,1265
389,552
396,1914
91,1706
876,1210
797,1434
310,1531
120,1548
161,271
698,1546
1009,164
396,1823
277,125
684,336
937,1412
68,97
355,1404
878,239
504,1544
255,502
202,697
788,1311
322,172
823,1432
934,255
44,1852
630,484
1039,1826
91,413
704,842
448,630
409,1338
520,73
648,491
893,1118
751,137
243,394
59,318
722,1016
960,1386
1062,612
305,1059
909,2
720,831
722,389
13,1033
314,1585
166,1759
173,1398
640,1626
1026,1440
364,1102
239,718
517,1486
41,1900
503,1115
839,1786
49,1500
434,1491
999,717
245,1715
275,1314
419,1247
514,705
347,1365
97,1170
527,1339
623,1604
938,1638
638,645
55,1199
203,1836
301,330
1063,368
945,20
134,1403
371,877
869,1402
451,1433
456,1495
239,353
336,917
628,1878
999,1325
121,1745
633,1094
525,1770
816,1783
258,1238
224,502
318,1449
412,167
321,286
947,1614
142,1902
192,1172
29,740
936,837
810,1403
880,1799
169,693
709,1768
341,1804
724,1094
478,183
721,312
125,1199
438,1773
731,1797
687,1722
903,1622
886,1299
545,1287
592,473
1025,878
1057,1100
771,1427
379,581
104,15
390,1673
355,48
382,434
429,768
318,1574
635,52
415,1831
562,1185
261,1542
624,1630
253,193
974,1863
175,1049
597,1706
768,1138
957,1598
759,624
618,922
562,1060
22,1217
287,1883
980,731
498,1490
1053,906
200,342
353,1062
50,54
1024,73
1047,747
409,1729
1017,1858
749,1486
14,70
230,1308
502,1129
466,1159
204,1270
226,1016
911,1109
535,1165
1064,1887
532,1876
439,696
790,1706
993,255
295,731
91,851
568,1226
328,216
24,256
395,1162
977,1791
398,1703
932,1905
816,574
164,142
475,46
310,389
577,1354
810,523
769,467
570,1536
48,931
786,395
395,1822
501,148
579,1681
388,1578
938,168
660,1686
102,1109
1022,218
682,1498
224,1279
615,321
28,808
442,596
697,75
75,397
211,457
46,1300
848,948
144,1085
7,1657
214,1883
206,836
562,1855
421,1745
920,1626
720,260
542,1124
73,1519
387,1185
882,1062
248,1266
626,261
555,1233
22,1502
26,337
634,256
1032,948
380,431
72,601
415,1332
632,1525
443,1053
577,1020
18,886
780,1274
461,1768
57,1649
749,1828
271,609
135,325
611,1869
465,564
734,1244
655,475
846,1593
794,1832
747,1571
164,1205
357,1455
701,1584
806,580
94,719
759,95
116,1088
113,40
286,1770
224,1246
868,889
621,208
642,88
336,1588
458,1894
210,368
86,900
12,726
446,1763
121,1086
815,1157
45,17
966,1878
60,286
856,462
127,588
453,1895
15,1590
609,1358
530,23
864,1190
819,866
609,1820
333,249
576,1789
104,1790
475,1383
1050,1712
50,1524
459,1193
562,1107
337,1312
282,1207
771,541
892,1359
334,1821
954,1463
720,1282
507,948
475,81
2,1749
777,1137
829,1178
242,748
498,1096
107,1104
165,1877
238,1871
366,1161
393,462
271,1694
44,1530
18,1767
248,1439
972,32
351,626
565,1678
787,1684
620,1213
181,615
1006,447
863,1913
1034,194
373,1194
902,1160
237,1207
810,1579
902,1396
591,1781
137,1521
556,1836
509,102
15,327
13,80
675,670
696,1328
514,1879
471,1898
758,1794
347,921
912,1735
664,1530
470,661
789,763
840,174
228,1222
319,497
114,151
308,530
386,197
786,122
913,1040
313,945
26,1635
734,1463
812,1184
158,1648
424,261
111,1079
150,1796
22,21
446,1906
669,493
236,1174
768,1041
246,1613
199,696
366,1270
195,188
674,1083
893,1776
763,1304
343,126
246,536
33,1079
649,1351
588,199
27,1075
784,39
617,498
276,999
985,1882
368,575
87,585
929,1071
36,1555
391,911
145,618
1039,1128
516,1078
512,1889
660,270
1078,61
1060,1034
116,1799
768,824
629,1842
1066,108
66,1293
128,494
990,389
385,1236
1059,732
789,792
88,1201
365,608
113,813
59,1169
256,1151
835,519
479,1716
973,1572
550,39
974,1453
913,676
204,1238
703,1509
463,85
339,1541
342,1424
908,92
847,1506
240,1340
294,182
979,730
621,526
693,480
388,1688
300,1232
160,1243
482,366
460,324
974,127
1056,1035
849,339
118,1231
811,44
74,49
276,465
462,1346
821,680
813,233
486,1093
547,1819
51,1489
960,621
1008,1146
342,820
723,952
980,208
851,1222
746,716
99,1348
52,1668
455,1884
89,1488
1022,1396
1006,543
583,1030
308,1855
760,1830
512,1711
132,1859
10,1442
127,1555
283,912
26,913
509,1166
549,1362
910,892
21,720
1076,370
278,1732
1036,1467
316,706
434,1605
202,1664
761,31
826,629
172,1290
946,922
1063,925
851,531
522,642
205,262
554,1057
670,1909
101,1230
766,353
589,582
223,1341
848,889
619,1879
302,777
818,1079
982,964
32,1787
107,615
823,1701
184,1627
499,492
31,435
88,1138
246,1380
1065,1384
173,1868
895,1459
120,1210
33,1055
265,366
670,1687
16,323
113,567
466,624
448,673
299,431
676,760
586,1786
174,1294
987,966
999,1798
654,1626
840,500
46,1139
281,1747
732,18
289,1582
297,1386
593,1590
809,72
227,511
175,1215
652,1298
886,1509
697,298
407,917
675,1377
969,630
763,1874
176,212
899,1162
511,1196
715,401
783,846
515,547
245,1296
951,1156
795,1449
61,215
1011,1459
23,1187
310,1050
268,874
776,881
167,1041
393,322
321,1722
753,1719
1005,477
958,1141
194,1157
825,376
219,1114
974,1583
633,305
127,883
792,1138
741,1329
990,27
985,953
170,822
714,523
418,1382
643,602
594,687
930,1535
685,1664
1056,1747
114,393
289,218
172,548
913,1405
700,517
578,1205
1060,792
1002,390
813,956
65,35
117,797
1032,1298
75,1086
1071,847
468,552
371,447
4,846
203,1775
108,1552
1013,1189
639,1076
363,269
94,625
654,234
337,991
187,519
781,1685
931,714
900,348
583,296
42,1494
979,1017
682,507
856,1384
707,530
802,403
303,472
316,1068
114,329
621,398
231,1411
308,1586
365,694
13,285
766,917
240,469
919,926
353,616
495,1532
668,1032
1079,1548
172,958
905,1134
245,716
619,1559
818,1147
754,799
195,1422
735,952
722,929
830,834
967,661
511,848
767,1176
1025,107
583,1305
196,734
574,1526
519,1692
588,1713
460,1684
952,1360
277,345
453,632
995,1007
413,1372
837,1444
113,1440
876,1711
342,1251
397,941
496,685
422,382
478,1421
598,1648
903,1705
681,305
447,1357
673,496
313,1208
1025,1084
878,1178
789,1227
886,1792
448,1521
151,673
61,1528
49,1515
586,366
848,1660
202,803
818,145
800,798
697,1736
945,136
815,175
918,1301
93,658
46,1358
161,1144
1051,35
1032,1146
392,1002
352,730
223,287
131,1154
215,189
174,275
292,760
69,1569
801,1167
109,618
129,1453
751,390
826,1406
390,1880
815,1452
333,1249
117,1167
884,1363
631,118
575,1892
759,1602
1020,731
786,1368
1020,1135
708,1314
371,1626
626,868
1000,1099
947,1433
124,1762
123,990
933,1880
898,1553
707,1424
431,84
229,263
238,204
656,936
694,1192
550,1230
668,1793
142,106
39,727
71,1273
917,946
183,1871
607,706
807,217
41,105
315,788
807,1623
966,490
121,237
421,197
207,1461
635,772
543,1364
720,1295
337,529
994,1918
881,973
1065,714
859,1092
821,1604
344,1478
389,636
18,771
147,1223
569,1502
44,1471
205,443
448,1279
516,1281
772,1380
929,228
118,1220
898,1275
245,1193
991,1410
863,27
748,871
790,1593
144,1235
710,1056
240,974
589,975
328,1429
517,1818
51,1099
490,270
143,1538
359,242
324,1618
184,1424
635,441
434,934
541,1215
941,1104
928,627
425,877
138,883
1025,1828
617,1353
955,1201
170,93
560,1057
1000,1563
873,1869
505,149
595,959
1006,597
300,1642
39,635
956,749
522,1919
226,1653
1010,1606
573,1338
225,1608
416,780
545,1819
1050,476
120,1861
44,723
233,1762
221,1022
847,1625
225,394
1028,598
365,1158
269,1649
371,233
633,698
855,1605
946,816
331,1571
580,8
792,725
62,1677
611,1723
557,1079
352,1494
113,566
903,932
166,833
969,380
296,1061
460,756
935,1895
92,1384
606,1489
454,347
390,1846
536,924
54,1596
395,1312
693,1331
493,1828
1062,518
852,719
507,1709
815,1584
426,1493
103,113
55,1882
657,1508
516,1738
509,1918
1033,201
549,946
394,1519
100,1041
706,1566
708,419
864,1486
690,710
754,99
633,407
855,584
1040,1085
885,956
837,1589
155,1437
525,1116
21,1300
449,206
494,861
329,1712
381,757
180,1640
702,1449
657,58
658,169
1046,1475
63,1121
994,1870
708,743
674,1913
921,1688
677,1404
1053,989
830,1039
48,28
453,1213
1008,1227
675,1866
779,465
593,465
596,189
629,388
392,613
932,1203
222,1521
1014,570
886,681
1015,1586
473,1055
893,1010
738,210
820,1354
144,1339
874,171
376,1796
824,1746
323,447
712,772
4,201
998,1123
657,297
198,481
429,895
667,1199
722,854
190,511
924,1104
646,1312
634,1774
970,1417
286,409
1062,846
761,641
71,1
790,1696
334,1351
897,1702
56,0
42,1122
458,714
863,155
946,532
371,535
962,1176
415,94
947,1772
119,1500
606,267
48,1551
787,55
819,687
585,1010
485,269
497,1152
1007,1180
525,1833
471,169
1003,1190
553,328
973,1890
690,1288
589,484
572,1149
275,1509
789,1700
602,504
458,685
909,234
529,842
1013,1291
359,1374
816,631
1029,1501
989,1249
753,1806
748,1568
228,1682
1007,966
990,907
251,325
222,1197
325,1508
1000,1832
876,656
682,1771
525,635
496,317
497,325
159,1681
863,1371
368,1555
796,1107
204,221
863,307
663,594
320,1874
102,1727
270,1029
810,1182
954,735
78,1585
220,1682
855,1757
239,522
328,1568
221,1901
74,1361
672,154
553,971
472,1004
102,90
908,1609
411,1418
815,1424
354,517
713,931
688,376
762,392
867,1049
219,1473
764,1339
573,1136
172,1309
531,1891
442,1753
223,1188
448,1433
401,1363
670,1333
948,793
462,389
1052,1774
938,520
358,671
842,1135
163,1032
527,1369
130,1904
395,52
241,1720
273,577
339,293
264,495
1024,1590
72,222
908,1878
546,1203
503,906
765,1513
19,1055
261,705
459,1324
860,797
875,257
894,665
742,1395
722,1588
817,465
512,1662
709,10
215,967
516,1355
754,436
339,1667
569,1467
847,1381
339,670
519,1709
405,1290
746,1550
938,251
658,1457
36,1829
881,995
1006,1250
663,533
252,1486
914,1569
1046,687
896,245
766,20
378,548
513,499
909,1554
394,652
166,1259
444,1265
358,444
1028,139
217,133
504,113
856,449
35,774
824,1549
101,61
24,966
135,443
434,1384
972,1869
895,554
850,1315
879,1035
684,1320
950,1054
146,1719
496,48
974,1471
479,552
604,356
96,1354
630,245
462,1220
293,1155
150,1760
243,1471
961,1328
556,796
687,552
293,990
1047,1821
586,1127
321,1837
934,794
702,1699
87,373
881,1046
230,1203
1038,627
698,1072
469,749
761,80
533,1867
518,311
939,389
99,1588
1074,879
901,817
563,1220
67,146
332,1865
743,621
477,531
549,758
817,1109
504,339
574,1645
473,1547
281,975
361,1433
137,1260
312,332
210,1499
1035,1474
317,1916
140,439
969,1850
843,1777
1075,192
694,1403
574,1889
399,1151
479,1445
236,324
416,1312
134,647
927,1764
1044,272
182,609
474,700
770,1439
1034,1211
736,1246
127,850
1026,1607
124,1159
496,485
1072,1582
872,1539
660,1500
823,1045
488,763
527,339
138,657
216,860
35,677
376,878
961,263
89,1209
102,546
172,818
329,1265
651,697
730,594
399,1882
969,10
1079,585
856,1230
200,1255
819,589
284,1491
163,1339
397,1903
287,1097
998,738
651,1131
988,1605
317,1508
85,65
1071,1052
1065,1845
1073,729
277,1660
968,1606
699,691
168,393
68,276
7,472
953,1722
926,1090
1068,157
471,73
508,1508
109,1566
369,624
25,767
1067,1085
79,1450
988,1513
952,776
548,518
224,68
271,1660
184,1879
1027,25
452,29
475,1141
64,605
244,51
849,739
840,1347
862,1469
193,1202
412,718
355,1347
497,1828
731,374
1017,937
287,1308
838,436
813,1386
269,1325
747,1410
132,1671
163,1830
627,701
156,267
818,618
350,1475
866,1786
317,1359
48,575
605,408
518,1200
172,1199
1074,483
331,1699
81,224
452,781
674,1348
771,431
996,1450
35,1777
804,1392
672,0
520,1809
672,353
37,1752
611,1094
56,1121
739,1081
942,1539
422,1340
21,58
102,410
1043,1720
772,281
958,1064
266,183
253,227
664,240
820,1438
852,836
662,1696
718,1601
1015,1345
352,894
330,1086
83,1499
176,830
709,64
300,1836
754,1488
237,564
795,1409
655,755
648,807
113,1618
878,1618
267,590
106,1273
41,27
627,1858
12,1418
19,1432
627,1375
503,1068
349,801
1044,1567
658,678
715,393
1061,1688
865,538
655,1824
1018,1412
140,967
3,476
493,314
99,95
828,1406
341,190
1078,1530
407,715
339,1649
1064,1210
515,844
227,1679
526,285
48,1198
868,1530
235,1645
810,243
819,1715
25,1568
12,1600
812,348
636,1312
316,451
876,1292
735,1585
40,1498
499,1386
605,292
758,1235
843,1868
991,1866
849,1195
638,304
414,922
199,1744
919,1796
332,1692
1066,1816
641,875
65,520
942,1610
10,931
123,1489
892,435
1072,1574
748,95
587,1774
457,1727
452,1000
273,102
206,1838
559,1377
544,62
682,1608
994,1020
852,1773
450,571
807,1878
688,371
968,330
619,987
163,1534
822,1607
874,1427
27,1615
463,1268
692,1237
596,371
393,1042
117,1752
925,620
862,391
313,3
407,378
796,1094
288,1298
751,1126
54,1647
711,991
339,1445
898,1007
407,1267
388,1661
69,1697
393,1269
880,902
711,258
756,150
475,808
416,1778
379,1290
211,930
170,849
159,1861
700,1593
1019,1109
1034,1543
596,190
1079,1267
688,865
35,1577
929,1873
872,1057
1074,1580
148,307
300,506
440,1608
1048,439
613,1513
404,1747
163,111
227,1536
974,42
11,321
354,92
144,1160
340,947
452,1869
594,489
755,401
218,1335
123,150
591,1564
649,901
808,766
744,267
834,1690
1000,347
36,626
315,161
46,929
469,289
647,1607
525,1796
910,1851
567,294
406,373
893,1525
401,1508
996,1309
208,1326
582,638
491,110
328,1441
934,96
604,631
232,762
844,398
909,89
1044,1872
707,211
908,1184
902,1391
838,1163
505,725
537,1581
52,8
1006,480
262,1144
735,1698
214,1746
163,1409
290,536
639,320
124,1738
256,665
405,1162
1068,1827
451,1368
361,1484
551,1139
856,1743
1016,1786
27,1475
63,1682
253,110
960,1436
908,828
122,717
285,764
234,1665
1025,538
1058,970
687,1775
725,199
523,15
162,412
635,227
46,1694
853,774
984,411
1037,1313
831,533
165,881
936,265
339,577
957,1885
961,324
288,720
449,658
780,193
769,158
252,1277
547,920
871,1513
525,1134
22,1091
757,318
537,1280
538,936
492,1249
402,1858
1025,1701
496,774
188,456
207,210
439,195
861,1088
924,1919
579,1591
315,1371
5,1350
509,662
180,1682
991,1796
1011,1039
748,1348
240,1267
783,1507
593,1417
907,1213
525,484
745,1844
569,1510
81,197
950,1451
359,1320
263,1737
234,1309
391,1913
112,1288
404,1602
531,220
346,428
579,1736
